Date,Close,High,Low,Open,Volume,Symbol,Security Name
2020-04-29,454400.0,454400.0,428800.0,441600.0,2,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-04-30,428800.0,448000.0,403200.0,448000.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-01,448000.0,454400.0,422400.0,454400.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-04,492800.0,524800.0,422400.0,448000.0,16,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-05,460800.0,492800.0,448000.0,492800.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-06,448000.0,460800.0,441600.0,454400.0,2,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-07,454400.0,537600.0,441600.0,518400.0,30,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-08,460800.0,467200.0,428800.0,448000.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-11,454400.0,460800.0,441600.0,448000.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-12,448000.0,467200.0,441600.0,460800.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-13,441600.0,460800.0,428800.0,454400.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-14,441600.0,448000.0,428800.0,435200.0,3,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-15,441600.0,467200.0,428800.0,435200.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-18,467200.0,512000.0,448000.0,467200.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-19,448000.0,512000.0,441600.0,499200.0,23,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-20,448000.0,460800.0,435200.0,454400.0,9,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-21,448000.0,460800.0,441600.0,460800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-22,441600.0,448000.0,435200.0,448000.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-26,435200.0,448000.0,435200.0,448000.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-27,422400.0,435200.0,409600.0,435200.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-28,435200.0,441600.0,409600.0,416000.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-05-29,416000.0,460800.0,409600.0,422400.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-01,422400.0,448000.0,422400.0,448000.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-02,422400.0,428800.0,416000.0,428800.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-03,416000.0,422400.0,409600.0,422400.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-04,416000.0,422400.0,403200.0,422400.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-05,435200.0,454400.0,409600.0,416000.0,32,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-08,467200.0,473600.0,435200.0,460800.0,26,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-09,454400.0,486400.0,441600.0,467200.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-10,422400.0,473600.0,384000.0,473600.0,21,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-11,435200.0,467200.0,390400.0,403200.0,33,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-12,396800.0,448000.0,396800.0,448000.0,20,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-15,396800.0,416000.0,390400.0,403200.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-16,403200.0,416000.0,390400.0,396800.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-17,403200.0,435200.0,396800.0,403200.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-18,403200.0,454400.0,396800.0,448000.0,66,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-19,396800.0,416000.0,396800.0,409600.0,18,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-22,396800.0,416000.0,396800.0,403200.0,16,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-23,396800.0,396800.0,384000.0,396800.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-24,384000.0,390400.0,364800.0,390400.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-25,377600.0,377600.0,364800.0,377600.0,9,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-26,384000.0,422400.0,377600.0,384000.0,66,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-29,396800.0,409600.0,384000.0,403200.0,21,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-06-30,390400.0,396800.0,384000.0,390400.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-01,390400.0,396800.0,377600.0,384000.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-02,384000.0,390400.0,377600.0,390400.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-06,377600.0,384000.0,371200.0,377600.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-07,390400.0,396800.0,377600.0,384000.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-08,422400.0,441600.0,396800.0,403200.0,48,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-09,422400.0,435200.0,384000.0,422400.0,29,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-10,409600.0,435200.0,403200.0,428800.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-13,352000.0,467200.0,332800.0,435200.0,100,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-14,364800.0,364800.0,339200.0,352000.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-15,364800.0,364800.0,352000.0,358400.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-16,409600.0,416000.0,364800.0,403200.0,69,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-17,518400.0,563200.0,422400.0,428800.0,149,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-20,992000.0,1190400.0,678400.0,768000.0,416,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-21,1068800.0,1574400.0,985600.0,1209600.0,377,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-22,832000.0,908800.0,736000.0,844800.0,126,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-23,966400.0,1081600.0,864000.0,947200.0,114,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-24,928000.0,947200.0,832000.0,896000.0,36,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-27,832000.0,883200.0,800000.0,857600.0,27,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-28,748800.0,800000.0,665600.0,768000.0,42,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-29,729600.0,800000.0,704000.0,723200.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-30,857600.0,864000.0,678400.0,704000.0,38,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-07-31,825600.0,972800.0,812800.0,953600.0,49,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-03,793600.0,819200.0,761600.0,768000.0,18,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-04,774400.0,806400.0,774400.0,787200.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-05,800000.0,851200.0,761600.0,768000.0,17,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-06,768000.0,876800.0,768000.0,851200.0,27,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-07,742400.0,761600.0,716800.0,755200.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-10,716800.0,748800.0,704000.0,748800.0,16,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-11,652800.0,716800.0,640000.0,704000.0,27,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-12,569600.0,646400.0,550400.0,646400.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-13,729600.0,742400.0,569600.0,569600.0,36,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-14,652800.0,684800.0,640000.0,672000.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-17,659200.0,684800.0,652800.0,684800.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-18,633600.0,665600.0,608000.0,652800.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-19,627200.0,646400.0,601600.0,640000.0,14,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-20,595200.0,627200.0,569600.0,627200.0,11,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-21,563200.0,582400.0,537600.0,582400.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-24,537600.0,582400.0,499200.0,576000.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-25,544000.0,563200.0,518400.0,544000.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-26,608000.0,627200.0,556800.0,556800.0,17,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-27,620800.0,652800.0,576000.0,588800.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-28,614400.0,640000.0,582400.0,633600.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-08-31,569600.0,614400.0,556800.0,608000.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-01,537600.0,569600.0,531200.0,569600.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-02,531200.0,556800.0,518400.0,556800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-03,563200.0,595200.0,531200.0,537600.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-04,531200.0,588800.0,512000.0,582400.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-08,492800.0,524800.0,492800.0,518400.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-09,518400.0,524800.0,473600.0,505600.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-10,492800.0,531200.0,486400.0,512000.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-11,486400.0,499200.0,480000.0,499200.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-14,492800.0,499200.0,473600.0,492800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-15,512000.0,556800.0,505600.0,531200.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-16,563200.0,576000.0,518400.0,524800.0,15,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-17,633600.0,691200.0,563200.0,569600.0,58,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-18,588800.0,659200.0,588800.0,640000.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-21,595200.0,608000.0,556800.0,576000.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-22,595200.0,627200.0,588800.0,601600.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-23,576000.0,614400.0,544000.0,614400.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-24,556800.0,595200.0,544000.0,569600.0,11,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-25,544000.0,550400.0,518400.0,544000.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-28,544000.0,556800.0,544000.0,556800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-29,576000.0,601600.0,563200.0,595200.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-09-30,537600.0,544000.0,512000.0,524800.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-01,518400.0,531200.0,512000.0,531200.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-02,512000.0,524800.0,499200.0,512000.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-05,505600.0,518400.0,492800.0,505600.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-06,492800.0,512000.0,492800.0,505600.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-07,486400.0,492800.0,460800.0,492800.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-08,499200.0,505600.0,473600.0,486400.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-09,492800.0,492800.0,480000.0,492800.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-12,486400.0,492800.0,480000.0,492800.0,3,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-13,492800.0,492800.0,473600.0,480000.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-14,473600.0,492800.0,473600.0,486400.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-15,473600.0,480000.0,460800.0,480000.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-16,473600.0,492800.0,467200.0,473600.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-19,467200.0,480000.0,467200.0,473600.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-20,448000.0,460800.0,441600.0,460800.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-21,416000.0,448000.0,409600.0,441600.0,11,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-22,428800.0,441600.0,403200.0,435200.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-23,428800.0,441600.0,409600.0,435200.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-26,409600.0,435200.0,390400.0,428800.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-27,396800.0,409600.0,390400.0,409600.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-28,377600.0,390400.0,371200.0,384000.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-29,384000.0,403200.0,371200.0,384000.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-10-30,358400.0,384000.0,358400.0,384000.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-02,371200.0,396800.0,358400.0,364800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-03,371200.0,390400.0,364800.0,371200.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-04,371200.0,377600.0,358400.0,371200.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-05,364800.0,377600.0,358400.0,371200.0,4,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-06,358400.0,371200.0,352000.0,364800.0,5,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-09,339200.0,364800.0,339200.0,364800.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-10,352000.0,358400.0,326400.0,345600.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-11,358400.0,377600.0,352000.0,364800.0,9,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-12,364800.0,371200.0,358400.0,364800.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-13,396800.0,396800.0,364800.0,364800.0,10,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-16,390400.0,428800.0,377600.0,422400.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-17,377600.0,396800.0,358400.0,377600.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-18,371200.0,384000.0,364800.0,377600.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-19,371200.0,377600.0,358400.0,364800.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-20,371200.0,384000.0,358400.0,377600.0,7,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-23,364800.0,384000.0,358400.0,384000.0,8,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-24,358400.0,364800.0,339200.0,364800.0,12,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-25,352000.0,358400.0,345600.0,358400.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-27,364800.0,364800.0,352000.0,358400.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-11-30,390400.0,403200.0,358400.0,371200.0,23,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-01,396800.0,422400.0,390400.0,403200.0,14,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-02,403200.0,422400.0,371200.0,396800.0,17,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-03,390400.0,403200.0,384000.0,403200.0,6,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-04,403200.0,416000.0,390400.0,409600.0,16,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-07,448000.0,652800.0,441600.0,652800.0,233,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-08,416000.0,448000.0,416000.0,448000.0,36,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-09,416000.0,435200.0,396800.0,409600.0,27,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-10,396800.0,416000.0,390400.0,416000.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-11,384000.0,403200.0,384000.0,396800.0,15,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-14,371200.0,396800.0,371200.0,384000.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-15,384000.0,422400.0,358400.0,371200.0,48,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-16,371200.0,384000.0,364800.0,384000.0,16,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-17,390400.0,403200.0,371200.0,377600.0,13,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-18,377600.0,409600.0,377600.0,390400.0,14,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-21,364800.0,377600.0,345600.0,358400.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-22,364800.0,384000.0,358400.0,377600.0,17,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-23,422400.0,435200.0,384000.0,396800.0,63,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-24,428800.0,537600.0,416000.0,512000.0,85,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-28,448000.0,467200.0,428800.0,454400.0,35,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-29,422400.0,454400.0,409600.0,448000.0,24,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-30,435200.0,454400.0,409600.0,416000.0,23,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2020-12-31,435200.0,448000.0,416000.0,448000.0,14,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-04,460800.0,460800.0,416000.0,428800.0,45,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-05,524800.0,544000.0,486400.0,492800.0,79,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-06,486400.0,524800.0,473600.0,524800.0,37,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-07,505600.0,524800.0,486400.0,505600.0,26,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-08,537600.0,537600.0,512000.0,518400.0,35,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-11,524800.0,736000.0,492800.0,588800.0,246,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-12,595200.0,633600.0,531200.0,544000.0,175,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-13,640000.0,736000.0,601600.0,672000.0,152,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-14,614400.0,684800.0,582400.0,659200.0,77,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-15,582400.0,608000.0,563200.0,588800.0,47,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-19,582400.0,608000.0,544000.0,582400.0,50,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-20,595200.0,614400.0,563200.0,595200.0,38,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-21,627200.0,652800.0,595200.0,614400.0,61,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-22,659200.0,684800.0,620800.0,620800.0,57,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-25,652800.0,716800.0,620800.0,672000.0,61,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-26,633600.0,672000.0,633600.0,665600.0,39,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-27,608000.0,665600.0,569600.0,588800.0,71,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-28,627200.0,646400.0,582400.0,614400.0,64,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-01-29,627200.0,684800.0,620800.0,640000.0,50,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-01,620800.0,640000.0,595200.0,627200.0,32,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-02,672000.0,678400.0,608000.0,633600.0,62,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-03,768000.0,812800.0,640000.0,652800.0,145,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-04,851200.0,992000.0,774400.0,902400.0,202,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-05,812800.0,870400.0,742400.0,851200.0,58,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-08,992000.0,1062400.0,851200.0,1062400.0,241,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-09,1030400.0,1145600.0,1011200.0,1107200.0,210,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-10,1043200.0,1088000.0,908800.0,1075200.0,110,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-11,1280000.0,1356800.0,1088000.0,1139200.0,200,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-12,1164800.0,1273600.0,1088000.0,1177600.0,71,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-16,1132800.0,1241600.0,1113600.0,1196800.0,56,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-17,1075200.0,1126400.0,1011200.0,1120000.0,51,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-18,934400.0,1024000.0,889600.0,998400.0,59,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-19,908800.0,985600.0,870400.0,921600.0,36,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-22,825600.0,902400.0,825600.0,876800.0,35,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-23,780800.0,793600.0,640000.0,729600.0,59,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-24,800000.0,870400.0,793600.0,793600.0,29,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-25,780800.0,896000.0,748800.0,857600.0,43,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-02-26,761600.0,812800.0,716800.0,793600.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-01,780800.0,800000.0,768000.0,800000.0,19,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-02,780800.0,819200.0,774400.0,787200.0,18,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-03,723200.0,774400.0,697600.0,768000.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-04,620800.0,736000.0,608000.0,704000.0,47,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-05,652800.0,652800.0,518400.0,627200.0,37,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-08,652800.0,704000.0,646400.0,672000.0,20,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-09,736000.0,787200.0,659200.0,678400.0,61,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-10,729600.0,774400.0,697600.0,768000.0,25,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-11,768000.0,780800.0,729600.0,748800.0,20,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-12,812800.0,832000.0,736000.0,748800.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-15,838400.0,876800.0,800000.0,838400.0,26,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-16,812800.0,851200.0,780800.0,851200.0,22,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-17,960000.0,1017600.0,851200.0,921600.0,190,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-18,876800.0,966400.0,864000.0,940800.0,42,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-19,928000.0,953600.0,896000.0,915200.0,43,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-22,953600.0,972800.0,883200.0,928000.0,47,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-23,883200.0,928000.0,851200.0,921600.0,26,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
2021-03-24,793600.0,876800.0,780800.0,864000.0,23,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock
